id	survey	record_id_square	record_id_circle	type_observed	type_analysis	criterium	indicator	belang	voorwaarde	plot_type	waarde	waarde_numeric	referentiewaarde	status_voorwaarde	theoretischmaximum	verschilscore
ZSCPQ007_2019-10-10	Schelde-estuarium	IV2020032317445682	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
ZSCPQ007_2019-10-10	Schelde-estuarium	IV2020032317445682	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	0	0	1	0	1	-1
ZSCPQ007_2019-10-10	Schelde-estuarium	IV2020032317445682	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ007_2019-10-10	Schelde-estuarium	IV2020032317445682	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	0	0	2	0	16	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	0	0	5	0	13	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	0	0	1	0	1	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	100	100	WT	0	100	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	0	0	30	1	100	1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	0	0	10	1	100	1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	77	77	70	0	100	-0.2333
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	30	0	100	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	0	0	1	0	1	-1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_1995-08-20	Schelde-estuarium	IV2014100713541953	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	1	1	2	0	16	-0.5
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	1	1	5	0	13	-0.8
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	0	0	1	0	1	-1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	100	100	WT	0	100	-1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	1	1	30	1	100	0.9667
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	1	1	10	1	100	0.9
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	77	77	70	0	100	-0.2333
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1.99	1.99	30	0	100	-0.9337
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	0	0	1	0	1	-1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_2013-10-14	Schelde-estuarium	IV2014011316535054	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	1	1	2	0	16	-0.5
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	1	1	5	0	13	-0.8
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	0	0	1	0	1	-1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	100	100	WT	0	100	-1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	1	1	30	1	100	0.9667
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	1	1	10	1	100	0.9
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	77	77	70	0	100	-0.2333
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1.99	1.99	30	0	100	-0.9337
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	0	0	1	0	1	-1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ009_2019-10-10	Schelde-estuarium	IV2020032413151272	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	2	2	2	1	16	0
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	2	2	5	0	13	-0.6
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	0	0	30	1	100	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	0	0	10	1	100	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	75	75	70	0	100	-0.1667
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	66.19392	66.1939	30	1	100	0.5171
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	12	12	30	1	100	0.6
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	1	1	1	1	1	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_1995-10-04	Schelde-estuarium	IV2014101309520749	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	1	1	2	0	16	-0.5
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	1	1	5	0	13	-0.8
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	2	2	30	1	100	0.9333
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	2	2	10	1	100	0.8
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	75	75	70	0	100	-0.1667
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	23.56	23.56	30	0	100	-0.2147
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	22	22	30	1	100	0.2667
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	1	1	1	1	1	1
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_2013-10-16	Schelde-estuarium	IV2014030312250246	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	1	1	2	0	16	-0.5
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	0	0	5	0	13	-1
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	1	1	30	1	100	0.9667
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	1	1	10	1	100	0.9
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	75	75	70	0	100	-0.1667
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	7.00000000000001	7	30	0	100	-0.7667
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	7.00000000000001	7	30	1	100	0.7667
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	1	1	1	1	1	1
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ158_2019-10-07	Schelde-estuarium	IV2020032310080684	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	2	2	2	1	16	0
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	2	2	5	0	13	-0.6
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	0	0	30	1	100	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	0	0	10	1	100	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	75	75	70	0	100	-0.1667
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	74.28736	74.2874	30	1	100	0.6327
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	70	70	30	0	100	-0.5714
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	1	1	1	1	1	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ159_1995-10-04	Schelde-estuarium	IV2014101309560024	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	1	1	2	0	16	-0.5
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	1	1	5	0	13	-0.8
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	2	2	30	1	100	0.9333
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	2	2	10	1	100	0.8
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Verstoring	rietontwikkeling	zb	bedekking riet	schor	75	75	70	0	100	-0.1667
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	22.81	22.81	30	0	100	-0.2397
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Verstoring	verruiging	zb	bedekking verruiging	square	17	17	30	1	100	0.4333
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	habitattype lager dan het klif	schor	1	1	1	1	1	1
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Structuur	verticale gradiënt	zb	intertidale ruimte aanwezig	schor	1	1	1	1	1	1
ZSCPQ159_2013-10-16	Schelde-estuarium	IV2014030312272058	NA	1330_da	1330_da	Structuur	horizontale structuur	zb	zowel lage als hoge schorvegetaties aanwezig	schor	1	1	1	1	1	1
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten hoog schor	square	0	0	2	0	16	-1
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten laag schor	square	1	1	5	0	13	-0.8
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Structuur	kreken, oeverwallen en kommen	zb	aanwezigheid kreken, oeverwallen en kommen	schor	1	1	1	1	1	1
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Structuur	schorklifvorming/breuksteenbestorting	zb	aanwezigheid schorklif/breuksteenbestorting	schor	97	97	WT	0	100	-0.9694
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten brakwaterschor	square	1	1	30	1	100	0.9667
ZSCPQ159_2019-10-07	Schelde-estuarium	IV2020032310110217	NA	1330_da	1330_da	Verstoring	verzoeting	zb	bedekking glycofyten zoutwaterschor	square	1	1	10	1	100	0.9
