plot_id	segment_id	vbi_cycle	dendro_missing_value	reg_missing_value	herb_missing_value
73154	1	2	0	0	0
74013	1	1	0	0	1
74013	1	2	0	0	0
74013	1	3	0	0	0
74017	1	1	0	0	0
74017	1	2	0	0	0
74017	1	3	0	0	0
74018	1	1	0	0	0
74018	1	2	0	0	0
74018	1	3	0	0	0
74019	1	1	0	0	0
74019	1	2	0	0	0
74019	1	3	0	0	0
74025	1	1	0	0	1
74025	1	3	1	1	1
74026	1	1	0	0	1
74026	1	2	0	0	0
74026	1	3	0	0	0
74034	1	1	0	0	0
74034	1	2	0	0	0
74034	1	3	0	0	0
74041	1	1	0	0	1
74041	1	2	0	0	0
74041	1	3	0	0	0
74049	1	1	0	0	0
74049	1	2	0	0	0
74049	1	3	0	0	0
74049	3	2	0	0	0
74050	1	1	0	0	0
74050	1	2	0	0	0
74050	1	3	0	0	0
74057	1	1	0	0	1
74057	1	2	0	0	0
74057	1	3	0	0	0
74058	1	1	0	0	1
74058	1	3	1	1	1
74065	1	1	0	0	1
74065	1	2	0	0	0
74065	1	3	0	0	0
74066	1	1	0	0	0
74066	1	2	0	0	0
74066	1	3	0	0	0
74067	1	1	0	0	0
74067	1	2	0	0	0
74067	1	3	0	0	0
74072	1	2	0	0	0
74072	1	3	0	0	0
74074	1	1	0	0	1
74074	1	2	0	0	0
74074	1	3	0	0	0
74082	1	1	0	0	0
74082	1	2	0	0	0
74082	1	3	0	0	0
74082	2	2	0	0	0
74087	1	1	0	0	0
74087	1	2	0	0	0
74087	1	3	0	0	0
74088	1	1	0	0	0
74088	1	2	0	0	0
74088	1	3	0	0	0
74090	1	2	0	0	0
74090	1	3	0	0	0
74128	1	2	0	0	0
74128	1	3	0	0	0
74128	2	2	0	0	0
74129	1	1	0	0	0
74129	1	2	0	0	0
74129	1	3	0	0	0
74130	1	1	0	0	0
74130	1	2	0	0	0
74130	1	3	0	0	0
74130	2	3	0	0	0
74135	1	1	0	0	0
74135	1	2	0	0	0
74135	1	3	0	0	0
74137	1	1	0	0	1
74137	1	2	0	0	0
74137	1	3	0	0	0
74138	1	1	1	1	1
74138	1	3	0	0	0
74138	2	3	0	0	0
74143	1	1	0	0	1
74143	1	2	0	0	0
74143	1	3	0	0	0
74145	1	1	0	0	0
74145	1	2	0	0	0
74145	1	3	0	0	0
74146	1	1	0	0	0
74148	1	3	1	1	1
74151	1	1	0	0	0
74151	1	2	NA	NA	1
74156	1	1	0	0	1
74156	1	2	0	0	0
74156	1	3	0	0	0
74157	1	1	0	0	1
74157	1	2	0	0	0
74157	1	3	0	0	0
75149	1	1	0	0	0
75149	1	2	0	0	0
76048	1	2	0	1	0
77011	1	2	0	0	0
77011	2	2	0	0	0
77012	1	2	0	0	0
77013	1	1	0	0	1
77013	1	2	0	0	0
77013	3	2	0	0	0
77015	1	1	0	0	1
77015	1	2	0	0	0
77016	1	1	0	0	1
77016	1	2	1	0	0
77021	1	1	0	0	0
77021	1	2	0	0	0
77024	1	1	0	0	0
77024	1	2	1	0	0
77032	1	1	0	0	1
77032	1	2	0	0	0
77038	1	1	0	0	0
77038	1	2	0	0	0
77040	1	1	0	0	0
77040	1	2	0	0	0
77048	1	1	0	0	1
77048	1	2	0	0	0
77056	1	1	0	0	0
77056	1	2	0	0	0
77087	1	1	0	0	0
77087	1	2	0	0	0
77150	1	2	0	0	0
77160	1	1	0	0	1
77160	1	2	NA	NA	1
78001	1	3	1	1	1
78005	1	1	0	0	0
78005	1	2	0	0	0
78005	1	3	0	0	0
78017	1	1	0	0	0
78017	1	2	0	0	0
78019	1	1	0	0	0
78019	1	2	0	0	0
78019	1	3	1	1	1
78022	1	1	0	0	0
78022	1	2	0	0	0
78025	1	1	0	0	1
78025	1	2	0	0	0
78025	1	3	0	0	0
78028	1	1	0	0	1
78028	1	2	0	0	0
78028	1	3	0	0	0
78028	2	2	0	0	0
78028	4	2	0	0	0
78029	1	1	0	0	1
78029	1	2	0	0	0
78029	1	3	0	0	0
78029	2	3	NA	NA	0
78030	1	1	0	0	1
78030	1	2	0	0	0
78030	1	3	0	0	0
78033	1	1	0	0	0
78033	1	2	0	0	0
78033	1	3	0	0	0
78035	1	1	0	0	0
78035	1	2	0	0	0
78035	1	3	0	0	0
78037	1	1	0	0	0
78037	1	3	0	0	0
78038	1	2	0	0	0
78038	1	3	0	0	0
78039	1	1	0	0	0
78041	1	1	0	0	1
78041	1	2	0	0	0
78041	1	3	0	0	0
78042	1	1	0	0	1
78042	1	2	0	0	0
78042	1	3	0	0	0
78044	1	1	0	0	1
78044	1	2	0	0	0
78044	1	3	0	1	0
78045	1	1	0	0	1
78045	1	2	0	0	0
78045	1	3	0	0	0
78046	1	1	0	0	1
78046	1	2	0	0	0
78046	1	3	0	0	0
78048	1	1	NA	NA	NA
78048	1	2	0	0	0
78048	1	3	0	0	0
78050	1	1	0	0	0
78050	1	3	1	1	1
78051	1	1	0	0	0
78051	1	2	0	0	0
78051	1	3	0	0	0
78052	1	2	0	0	0
78052	1	3	0	0	0
78052	2	2	0	0	0
78053	1	3	0	0	0
78055	1	1	0	0	0
78055	1	2	0	0	0
78055	1	3	1	1	1
78056	1	1	0	0	0
78056	1	2	0	0	0
78056	1	3	0	0	0
78058	1	1	0	0	1
78058	1	2	0	0	0
78058	1	3	0	0	0
78059	1	1	0	0	1
78059	1	2	0	0	0
78059	1	3	0	0	0
78059	2	2	0	0	0
78059	2	3	0	0	0
78060	1	1	0	0	1
78060	1	2	0	0	0
78060	1	3	0	0	0
78064	1	2	0	0	0
78064	1	3	0	0	0
78064	2	3	0	0	0
78067	1	1	0	0	0
78067	1	2	0	0	0
78068	1	1	0	0	0
78068	1	2	0	0	0
78068	1	3	0	0	0
78070	1	1	0	0	0
78070	1	2	0	0	0
78070	1	3	0	0	0
78072	1	1	0	0	0
78073	1	1	0	0	1
78076	1	1	0	0	1
78076	1	2	0	0	0
78076	1	3	0	0	0
78078	1	1	0	0	1
78078	1	2	0	0	0
78078	1	3	0	0	0
78080	1	1	0	0	1
78080	1	3	1	1	1
78083	1	2	0	0	0
78083	1	3	0	0	0
78084	1	1	0	0	1
78084	1	2	NA	NA	1
78084	1	3	1	1	1
78085	1	1	0	0	0
78085	1	2	0	0	0
78085	1	3	0	0	0
78087	1	1	0	0	0
78087	1	2	0	0	0
78087	1	3	0	0	0
78088	1	1	0	0	0
78088	1	2	0	0	0
78088	1	3	0	0	0
78091	1	1	0	0	1
78095	1	1	0	0	1
78095	1	2	0	0	0
78095	1	3	0	0	0
78096	1	1	0	0	1
78096	1	2	0	0	0
78096	1	3	0	0	0
78103	1	1	0	0	0
78103	1	3	1	1	1
78109	1	1	0	0	1
78109	1	2	0	0	0
78109	1	3	0	0	0
78127	1	1	0	0	1
78127	1	2	0	0	0
78127	1	3	0	0	0
78127	2	2	0	0	0
78133	1	1	0	0	0
78133	1	2	0	0	0
78133	1	3	0	0	0
78135	1	1	0	0	0
78135	1	2	0	0	0
78135	1	3	0	0	0
78136	1	2	0	0	0
78136	1	3	0	0	0
78140	1	1	0	0	1
78140	1	2	0	0	0
78140	1	3	0	0	0
78141	1	1	0	0	1
78141	1	3	0	0	0
78142	1	1	0	0	1
78142	1	2	0	0	0
78142	1	3	0	0	0
78143	1	1	0	0	1
78143	1	2	0	0	0
78143	1	3	0	0	0
78144	1	1	0	0	1
78144	1	3	1	1	1
78148	1	1	0	0	0
78148	1	2	0	0	0
78148	1	3	0	0	0
78150	1	1	0	0	0
78150	1	2	0	0	0
78150	1	3	0	0	0
78156	1	1	0	0	1
78156	1	2	0	0	0
78156	1	3	0	0	0
78157	1	1	0	0	1
78158	1	1	0	0	1
78158	1	2	0	0	0
78158	1	3	0	0	0
78158	2	2	0	0	0
78158	2	3	0	0	0
78158	3	2	0	0	0
78160	1	1	0	0	1
81065	1	1	0	0	0
81065	1	2	0	0	0
81065	1	3	0	0	0
81066	1	1	0	0	0
81066	1	2	0	0	0
81066	1	3	0	0	0
81073	1	2	0	0	0
81073	1	3	0	0	0
81074	1	1	0	0	1
81082	1	1	0	0	0
81082	1	3	1	1	1
81090	1	1	0	0	1
81090	1	2	0	0	0
81090	1	3	0	0	0
81101	1	1	0	0	0
81101	1	3	0	0	0
81124	1	1	0	0	1
81124	1	3	0	0	0
81124	2	3	0	0	0
81126	1	2	0	0	0
81126	1	3	0	0	0
81131	1	1	0	0	0
81131	1	2	0	0	0
81131	1	3	0	0	0
81133	1	1	0	0	0
81133	1	2	0	0	0
81133	1	3	0	0	0
81134	1	3	0	0	0
81139	1	1	0	0	1
81140	1	1	0	0	1
81144	1	3	0	0	0
81146	1	1	0	0	0
81146	1	2	0	0	0
81146	1	3	0	0	0
81146	2	3	0	0	0
81149	1	3	0	0	0
81149	2	3	NA	NA	0
82037	1	2	0	0	0
82061	1	1	0	0	1
82061	1	2	0	0	0
82126	1	1	0	0	1
82126	1	2	0	1	0
83017	1	1	0	0	0
83017	1	2	0	0	0
83019	1	1	0	0	0
83019	1	2	0	0	0
83025	1	1	1	1	1
83067	1	1	0	0	0
83069	1	1	0	0	0
83069	1	2	0	1	0
83070	1	1	0	0	0
83070	1	2	0	0	0
83083	1	1	0	0	0
83083	1	2	0	0	0
83086	1	1	0	0	0
83086	1	2	0	1	0
83091	1	1	0	0	1
83091	1	2	0	0	0
83094	1	1	0	0	1
83094	1	2	0	0	0
83102	1	1	0	0	0
83102	1	2	0	0	0
83103	1	1	0	0	0
83108	1	1	0	0	1
83108	1	2	0	0	0
83112	1	1	0	0	1
83112	1	2	0	1	0
83116	1	1	0	0	0
83116	1	2	0	0	0
83116	2	2	0	0	0
83119	1	2	0	0	0
83121	1	1	0	0	0
83121	1	2	0	0	0
83127	1	1	0	0	1
83127	1	2	0	0	0
83132	1	1	0	0	0
83139	1	1	0	0	1
83139	1	2	0	1	0
83140	1	1	0	0	1
83140	1	2	0	0	0
83140	2	2	0	0	0
83143	1	1	0	0	1
83143	1	2	0	0	0
83147	1	1	0	0	0
83147	1	2	0	1	0
83148	1	1	0	0	0
84016	1	1	0	0	1
84016	1	2	0	0	0
84048	1	1	0	0	1
84048	1	2	0	0	0
84048	2	2	0	0	0
84070	1	1	0	0	0
84070	1	2	0	0	0
84078	1	1	0	0	1
84078	1	2	0	0	0
84085	1	1	0	0	0
84085	1	2	0	0	0
84093	1	1	0	0	1
84093	1	2	0	0	0
84097	1	1	0	0	0
84098	1	1	0	0	0
84100	1	1	0	0	0
84102	1	1	0	0	0
84102	1	2	0	0	0
84114	1	1	0	0	0
84117	1	1	0	0	0
84117	1	2	0	0	0
84118	1	1	0	0	0
84118	1	2	0	0	0
84119	1	1	0	0	0
84119	1	2	0	0	0
84122	1	1	0	0	1
84123	1	1	0	0	1
84124	1	1	0	0	1
84126	1	1	0	0	1
84126	1	2	0	0	0
84134	1	1	0	0	0
84134	1	2	0	0	0
84135	1	1	0	0	0
84142	1	1	0	0	1
84142	1	2	0	0	0
84156	1	1	0	0	1
85002	1	2	0	0	0
85002	1	3	0	0	0
85004	1	1	0	0	0
85004	1	2	0	0	0
85004	1	3	0	0	0
85019	1	1	0	0	0
85019	1	2	0	0	0
85019	1	3	0	0	0
85025	1	1	0	0	1
85034	1	1	0	0	0
85034	1	2	0	0	0
85034	1	3	0	0	0
85034	2	3	0	0	0
85052	1	1	0	0	0
85052	1	2	0	0	0
85052	1	3	0	0	0
85061	1	1	0	0	1
85061	1	2	0	0	0
85061	1	3	0	0	0
85064	1	1	0	0	1
85064	1	2	0	0	0
85064	1	3	0	0	0
85065	1	1	0	0	0
85065	1	2	0	0	0
85065	1	3	0	0	0
85067	1	2	0	0	0
85067	1	3	0	0	0
85068	1	2	0	0	0
85068	1	3	0	0	0
85069	1	1	0	0	0
85069	1	2	0	0	0
85069	1	3	0	0	0
85070	1	1	0	0	0
85070	1	2	0	0	0
85070	1	3	0	0	0
85081	1	1	0	0	0
85081	1	2	0	0	0
85081	1	3	0	0	0
85082	1	3	0	0	0
85084	1	3	0	0	0
85084	2	3	0	0	0
85091	1	1	0	0	1
85091	1	2	0	0	0
85091	1	3	0	0	0
85091	2	3	0	0	0
85092	1	1	0	0	1
85092	1	2	0	0	0
85092	1	3	0	0	0
85100	1	1	0	0	1
85100	1	2	0	0	0
85100	1	3	0	0	0
85108	1	1	0	0	1
85108	1	2	0	0	0
85108	1	3	0	0	0
85110	1	1	0	0	1
85110	1	2	0	0	0
85110	1	3	0	0	0
85110	2	3	NA	NA	0
85116	1	1	0	0	0
85116	1	2	0	0	0
85116	1	3	0	0	0
85117	1	1	0	0	0
85117	1	2	0	0	0
85117	1	3	0	0	0
85118	1	2	0	0	0
85118	1	3	0	0	0
85119	1	1	0	0	0
85119	1	2	0	0	0
85119	1	3	0	0	0
85124	1	1	0	0	1
85124	1	2	0	0	0
85124	1	3	0	0	0
85126	1	1	0	0	1
85126	1	2	0	0	0
85127	1	1	0	0	1
85127	1	2	0	0	0
85127	1	3	0	0	0
85128	1	1	0	0	1
85128	1	2	0	0	0
85128	1	3	0	0	0
85133	1	1	0	0	0
85133	1	2	0	0	0
85133	1	3	0	0	0
85137	1	2	0	0	0
85138	1	1	0	0	1
85138	1	2	0	0	0
85138	1	3	0	0	0
85143	1	1	0	0	1
85143	1	2	0	0	0
85143	1	3	0	0	0
85145	1	2	0	0	0
85146	1	1	0	0	0
85146	1	2	0	0	0
85146	1	3	0	0	0
85147	1	2	0	0	0
85147	1	3	0	0	0
85148	1	1	0	0	0
85148	1	2	0	0	0
85148	1	3	0	0	0
85151	1	3	1	1	1
85153	1	2	0	0	0
85153	1	3	0	0	0
85155	1	1	0	0	1
85155	1	2	0	0	0
85155	1	3	0	0	0
85155	2	3	0	0	0
85156	1	1	0	0	1
85156	1	2	0	0	0
85156	1	3	0	0	0
86008	1	1	0	0	0
86029	1	1	0	0	1
86029	1	2	0	0	0
86044	1	1	0	0	1
86044	1	2	0	0	0
86044	1	3	0	0	0
86044	3	2	0	0	0
86044	4	3	0	0	0
86053	1	1	0	0	0
86053	1	2	0	0	0
86095	1	1	0	0	1
86095	1	2	0	0	0
86101	1	2	0	0	0
86109	1	1	0	0	1
86112	1	1	0	0	1
86112	1	2	0	1	0
86113	1	2	0	0	0
86113	1	3	0	0	0
86117	1	1	0	0	0
86117	1	2	0	1	0
86125	1	1	0	0	1
86125	1	2	0	0	0
86134	1	1	0	0	0
86134	1	2	0	0	0
86136	1	2	0	1	0
86137	1	2	0	0	0
86137	1	3	0	0	0
86141	1	1	0	0	1
86141	1	2	0	1	0
86142	1	1	0	0	1
86142	1	2	0	0	0
86143	1	2	0	0	0
86143	2	2	0	0	0
86143	3	2	0	0	0
86144	1	2	0	0	0
86145	1	2	0	0	0
86145	1	3	1	1	1
86149	1	1	0	0	0
86149	1	2	0	0	0
86151	1	2	0	0	0
86152	1	2	0	0	0
86154	1	1	0	0	1
86154	1	2	0	0	0
86154	1	3	0	0	0
86154	2	3	0	0	0
86154	3	2	0	0	0
86154	4	2	0	0	0
86155	1	1	0	0	1
86155	1	3	0	0	0
86158	1	2	0	0	0
86159	1	2	0	1	0
87005	1	1	0	0	0
87005	1	2	0	0	0
87010	1	1	0	0	1
87010	1	2	0	0	0
87012	1	2	0	0	0
87013	1	1	0	0	1
87013	1	2	0	0	0
87013	2	2	0	0	0
87019	1	1	0	0	0
87019	1	2	0	0	0
87042	1	1	0	0	1
87042	1	2	0	0	0
87047	1	1	0	0	1
87047	1	2	0	1	0
87048	1	2	0	0	0
87056	1	1	0	0	0
87056	1	2	0	0	0
87058	1	1	0	0	1
87058	1	2	0	1	0
87066	1	1	1	1	1
87072	1	1	0	0	0
87072	1	2	0	0	0
87072	2	2	0	0	0
87075	1	1	0	0	1
87075	1	2	0	1	0
87075	2	2	0	1	0
87081	1	1	0	0	0
87081	1	2	0	0	0
87082	1	1	0	0	0
87082	1	2	0	0	0
87088	1	1	0	0	0
87088	1	2	0	1	0
87090	1	1	0	0	1
87090	1	2	0	0	0
87100	1	1	0	0	0
87107	1	1	0	0	1
87107	1	2	0	0	0
87108	1	1	0	0	1
87108	1	2	0	0	0
87110	1	1	0	0	1
87110	1	2	0	1	0
87111	1	1	0	0	1
87111	1	2	0	0	0
87116	1	1	0	0	0
87117	1	1	0	0	0
87117	1	2	0	0	0
87118	1	1	0	0	0
87119	1	1	0	0	0
87119	1	2	0	1	0
87123	1	1	0	0	1
87123	1	2	0	0	0
87124	1	1	0	0	1
87124	1	2	0	0	0
87125	1	1	0	0	1
87127	1	1	0	0	1
87127	1	2	0	1	0
87131	1	1	0	0	0
87131	1	2	0	0	0
87133	1	1	0	0	0
87135	1	1	0	0	0
87135	1	2	0	0	0
87138	1	1	0	0	1
87138	1	2	0	0	0
87139	1	1	0	0	1
87139	1	2	0	0	0
87146	1	2	0	1	0
87147	1	1	0	0	0
87147	1	2	0	0	0
87148	1	1	0	0	0
87148	1	2	0	0	0
87155	1	1	0	0	1
87155	1	2	0	0	0
87155	3	2	0	0	0
87156	1	1	0	0	1
87156	1	2	0	0	0
88006	1	1	0	0	0
88006	1	2	0	0	0
88011	1	1	0	0	1
88012	1	1	0	0	1
88024	1	1	0	0	0
88024	1	2	0	0	0
88033	1	1	1	1	1
88037	1	1	0	0	0
88040	1	1	0	0	0
88040	1	2	0	0	0
88057	1	1	0	0	1
88058	1	1	0	0	1
88063	1	1	0	0	1
88063	1	2	0	0	0
88065	1	1	0	0	0
88082	1	1	0	0	0
88085	1	1	1	1	1
88091	1	1	0	0	1
88092	1	1	0	0	1
88092	1	2	0	0	0
88105	1	2	0	0	0
88113	1	1	0	0	0
88113	1	2	0	0	0
88114	1	2	0	0	0
88118	1	1	0	0	0
88118	1	2	0	0	0
88118	3	2	0	0	0
88121	1	1	0	0	1
88121	1	2	0	0	0
88123	1	1	0	0	1
88123	1	2	0	0	0
88126	1	1	0	0	1
88126	1	2	0	0	0
88127	1	1	0	0	1
88127	1	2	0	0	0
88129	1	1	0	0	0
88129	1	2	0	0	0
88129	2	2	0	0	0
88129	3	2	0	0	0
88129	4	2	0	0	0
88134	1	1	0	0	0
88134	1	2	0	0	0
88144	1	1	0	0	1
88144	1	2	0	0	0
88146	1	1	0	0	0
88146	1	2	0	0	0
88148	1	1	0	0	0
88148	1	2	0	0	0
88150	1	1	0	0	0
88150	1	2	0	0	0
88152	1	1	1	1	1
88155	1	1	0	0	1
88155	1	2	0	0	0
88155	3	2	0	0	0
88156	1	1	0	0	1
88156	1	2	0	0	0
88160	1	1	0	0	1
88160	1	2	0	0	0
91001	1	1	0	0	0
91001	1	3	1	1	1
91009	1	1	0	0	1
91009	1	2	0	0	0
91009	1	3	0	0	0
91017	1	1	0	0	0
91017	1	2	0	0	0
91017	1	3	0	0	0
91022	1	1	0	0	0
91022	1	2	0	0	0
91022	1	3	0	0	0
91025	1	1	0	0	1
91025	1	2	0	0	0
91025	1	3	0	0	0
91044	1	2	0	0	0
91044	1	3	0	0	0
91045	1	1	0	0	1
91045	1	2	0	0	0
91045	2	2	0	0	0
91052	1	1	0	0	0
91052	1	3	1	1	1
91059	1	1	0	0	1
91059	1	2	0	0	0
91059	1	3	0	0	0
91060	1	1	0	0	1
91060	1	2	0	0	0
91060	1	3	0	0	0
91068	1	1	0	0	0
91068	1	3	0	0	0
91068	2	2	0	0	0
91075	1	1	0	0	1
91075	1	2	0	0	0
91075	1	3	0	0	0
91076	1	1	1	1	1
91076	1	2	0	0	0
91084	1	1	0	0	0
91084	1	2	0	0	0
91084	1	3	0	0	0
91084	3	2	0	0	0
91091	1	1	0	0	1
91091	1	2	0	0	0
91091	1	3	0	0	0
91092	1	1	0	0	1
91092	1	2	0	0	0
91092	1	3	0	0	0
91093	1	2	0	0	0
91093	1	3	0	0	0
91093	3	2	0	0	0
91099	1	1	0	0	0
91100	1	1	0	0	0
91100	1	2	0	0	0
91100	1	3	0	0	0
91107	1	1	0	0	1
91107	1	2	0	0	0
91107	1	3	0	0	0
91108	1	1	0	0	1
91108	1	2	0	0	0
91108	1	3	0	0	0
91115	1	1	0	0	0
91115	1	2	0	0	0
91115	1	3	0	0	0
91116	1	1	0	0	0
91116	1	2	0	0	0
91116	1	3	0	0	0
91123	1	1	0	0	1
91123	1	2	0	0	0
91123	1	3	0	0	0
91124	1	1	0	0	1
91124	1	2	0	0	0
91124	1	3	0	0	0
91125	1	1	0	0	1
91125	1	2	0	0	0
91125	1	3	0	0	0
91130	1	1	0	0	0
91130	1	2	0	0	0
91130	1	3	0	0	0
91131	1	1	0	0	0
91131	1	3	NA	NA	1
91138	1	1	0	0	1
91138	1	2	0	0	0
91138	1	3	0	0	0
91139	1	1	0	0	1
91139	1	2	0	0	0
91139	1	3	0	0	0
91142	1	1	0	0	1
91142	1	2	0	0	0
91142	1	3	0	0	0
91143	1	1	0	0	1
91143	1	2	0	0	0
91143	1	3	0	0	0
91145	1	1	0	0	0
91145	1	2	0	0	0
91145	1	3	0	0	0
91146	1	1	0	0	0
91146	1	2	0	0	0
91146	1	3	0	0	0
91149	1	1	0	0	0
91149	1	2	0	0	0
91149	1	3	0	0	0
91150	1	1	0	0	0
91150	1	2	0	0	0
91150	1	3	0	0	0
91151	1	1	0	0	0
91151	1	2	0	0	0
91151	1	3	0	0	0
91151	2	3	0	0	0
91151	3	2	0	0	0
91153	1	1	0	0	1
91156	1	1	1	1	1
91156	1	3	1	1	1
91158	1	1	0	0	1
91158	1	2	0	0	0
91158	1	3	0	0	0
91159	1	1	0	0	1
91159	1	3	0	0	0
91160	1	1	0	0	1
91160	1	2	0	0	0
91160	1	3	0	0	0
91160	2	3	0	0	0
95001	1	1	0	0	0
95001	1	2	0	0	0
95001	1	3	0	0	0
95004	1	1	0	0	0
95004	1	2	0	0	0
95004	1	3	0	0	0
95005	1	1	0	0	0
95005	1	2	0	0	0
95005	1	3	0	0	0
95006	1	1	0	0	0
95006	1	2	1	0	0
95006	1	3	1	1	1
95007	1	1	0	0	0
95007	1	2	0	0	0
95007	1	3	0	0	0
95008	1	1	0	0	0
95008	1	2	0	0	0
95008	1	3	0	0	0
95011	1	1	0	0	1
95011	1	2	0	0	0
95011	1	3	0	0	0
95013	1	1	0	0	1
95013	1	2	0	0	0
95013	1	3	0	0	0
95014	1	1	0	0	1
95014	1	2	0	0	0
95014	1	3	0	0	0
95014	2	3	0	0	0
95015	1	1	0	0	1
95015	1	2	0	0	0
95015	2	3	0	1	0
95015	3	2	0	0	0
95015	3	3	0	0	0
95016	1	3	0	0	0
95021	1	1	0	0	0
95021	1	2	0	0	0
95021	1	3	0	0	0
95022	1	1	0	0	0
95022	1	2	0	0	0
95022	1	3	0	0	0
95024	1	1	0	0	0
95024	1	2	0	0	0
95028	1	1	0	0	1
95028	1	2	0	0	0
95028	1	3	0	0	0
95029	1	1	0	0	1
95029	1	2	0	0	0
95029	1	3	0	0	0
95030	1	1	0	0	1
95030	1	2	0	0	0
95030	1	3	0	0	0
95030	2	3	0	0	0
95030	3	2	0	0	0
95033	1	1	0	0	0
95033	1	2	0	0	0
95033	1	3	0	0	0
95041	1	1	0	0	1
95041	1	2	0	0	0
95041	1	3	0	0	0
95042	1	3	0	0	0
95044	1	1	0	0	1
95044	1	3	1	1	1
95049	1	1	0	0	0
95049	1	3	0	0	0
95050	1	1	0	0	0
95051	1	1	0	0	0
95051	1	2	0	0	0
95051	1	3	0	0	0
95051	2	3	NA	NA	0
95053	1	1	0	0	0
95053	1	2	0	0	0
95053	1	3	0	0	0
95057	1	1	0	0	1
95057	1	2	0	0	0
95057	1	3	0	0	0
95057	2	2	0	0	0
95059	1	1	0	0	1
95059	1	2	0	0	0
95059	1	3	0	0	0
95065	1	3	1	1	1
95066	1	1	0	0	0
95066	1	3	1	1	1
95067	1	1	0	0	0
95067	1	2	0	0	0
95072	1	2	0	0	0
95072	1	3	0	0	0
95075	1	1	0	0	1
95075	1	2	0	0	0
95075	1	3	0	0	0
95090	1	1	0	0	1
95090	1	2	0	0	0
95090	1	3	0	0	0
95111	1	1	0	0	1
95113	1	3	0	0	0
95119	1	1	0	0	0
95119	1	2	0	0	0
95119	1	3	0	0	0
95120	1	1	0	0	0
95120	1	3	0	0	0
95120	2	3	0	0	0
95122	1	1	0	0	1
95122	1	2	0	0	0
95122	1	3	0	0	0
95130	1	3	0	0	0
95143	1	2	0	0	0
95143	1	3	0	0	0
95144	1	3	1	1	1
96017	1	1	0	0	0
96017	1	2	0	0	0
96017	1	3	0	0	0
96025	1	1	0	0	1
96025	1	2	0	0	0
96025	1	3	0	0	0
96033	1	2	0	0	0
96033	1	3	0	0	0
96041	1	1	0	0	1
96041	1	3	0	0	0
96049	1	2	0	0	0
96049	1	3	0	0	0
96057	1	2	0	0	0
96057	1	3	0	0	0
96070	1	1	0	0	0
96070	1	2	0	0	0
96070	1	3	0	0	0
96070	2	3	NA	NA	0
96070	3	2	0	0	0
96070	3	3	0	0	0
96073	1	2	0	0	0
96073	1	3	0	0	0
96077	1	1	0	0	1
96077	1	2	0	0	0
96077	1	3	0	0	0
