"";"ID";"Habitattype";"Versie";"Criterium";"Kwaliteitsniveau";"Status_criterium";"Aggregatiemethode";"Index_min_criterium";"Index_harm_criterium"
"42";"IV2017010215025058";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,833333333333333;0,91304347826087
"43";"IV2017010311384515";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,7;-0,5
"44";"IV2017010311384515";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"45";"IV2017010311384515";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"46";"IV2017010312332288";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,7;-0,5
"47";"IV2017010312332288";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"48";"IV2017010312332288";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"49";"IV2017010315000010";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902654867256637
"50";"IV2017010315000010";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"51";"IV2017010315000010";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,309897229414516
"52";"IV2017010315532909";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,5;0,663366336633664
"53";"IV2017010315532909";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"54";"IV2017010315532909";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,294238490988888
"55";"IV2017010316171032";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902479338842975
"56";"IV2017010316171032";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"57";"IV2017010316171032";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,286131860993829
"58";"IV2017010509365223";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,998;-0,99600599101348
"59";"IV2017010509365223";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"60";"IV2017010509365223";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,071387160360221
"61";"IV2017010510562127";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902479338842975
"62";"IV2017010510562127";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"63";"IV2017010510562127";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,714285714285714;-0,5
"64";"IV2017103112000002";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,7;-0,484375
"65";"IV2017103112000002";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"66";"IV2017103112000002";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,309897229414516
"67";"IV2017103112000004";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,166666666666667;0,473684210526316
"68";"IV2017103112000004";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"69";"IV2017103112000004";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"70";"IV2017103112000007";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,8;-0,639344262295082
"71";"IV2017103112000007";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"72";"IV2017103112000007";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"73";"IV2017103112000009";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,97;-0,940901502504174
"74";"IV2017103112000009";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"75";"IV2017103112000009";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";1;1
"76";"IV2017103112000011";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,3;0,0278481012658227
"77";"IV2017103112000011";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"78";"IV2017103112000011";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"79";"IV2017103112000020";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001016432323
"80";"IV2017103112000020";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"81";"IV2017103112000020";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"82";"IV2017103112000021";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,975;-0,950738916256158
"83";"IV2017103112000021";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"84";"IV2017103112000021";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"85";"IV2017103112000022";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001498875843
"86";"IV2017103112000022";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"87";"IV2017103112000022";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"88";"IV2017103112000024";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001016432323
"89";"IV2017103112000024";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"90";"IV2017103112000024";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"91";"IV2017103112000025";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001052077854
"92";"IV2017103112000025";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"93";"IV2017103112000025";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,9;0,948717948717949
"94";"IV2017103112000027";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902654867256637
"95";"IV2017103112000027";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"96";"IV2017103112000027";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"97";"IV2017103112000028";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902479338842975
"98";"IV2017103112000028";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"99";"IV2017103112000028";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"100";"IV2017103112000029";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25;0,528497409326425
"101";"IV2017103112000029";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"102";"IV2017103112000029";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"103";"IV2017103112000030";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,998;-0,996007984031936
"104";"IV2017103112000030";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"105";"IV2017103112000030";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"106";"IV2017103112000033";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001052077854
"107";"IV2017103112000033";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"108";"IV2017103112000033";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,193130460982224
"109";"IV2017103112000034";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,8;-0,666666666666667
"110";"IV2017103112000034";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"111";"IV2017103112000034";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0195097548774387;0,293482225039509
"112";"IV2017103112000035";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902521008403361
"113";"IV2017103112000035";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"114";"IV2017103112000035";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0595297648824412;0,235442298565222
"115";"IV2017103112000036";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,75;0,852017937219731
"116";"IV2017103112000036";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"117";"IV2017103112000036";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0995497748874437;0,0749477455957002
"118";"IV2017103112000037";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902564102564102
"119";"IV2017103112000037";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"120";"IV2017103112000037";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0495247623811906;0,251909311449879
"121";"IV2017103112000038";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";0;0,310344827586207
"122";"IV2017103112000038";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"123";"IV2017103112000038";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,299649824912456;-0,176228302441895
"124";"IV2017103112000039";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,904761904761905
"125";"IV2017103112000039";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"126";"IV2017103112000039";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"127";"IV2017103112000040";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25;0,518324607329843
"128";"IV2017103112000040";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"129";"IV2017103112000040";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0495247623811906;0,251909311449879
"130";"IV2018120312000001";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,903614457831325
"131";"IV2018120312000001";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"132";"IV2018120312000001";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,071387160360221
"133";"IV2018120312000007";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,97;-0,941060903732809
"134";"IV2018120312000007";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"135";"IV2018120312000007";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,193130460982224
"136";"IV2018120312000008";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,975;-0,950738916256158
"137";"IV2018120312000008";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"138";"IV2018120312000008";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,666666666666667;0,818181818181818
"139";"IV2018120312000011";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,995;-0,990654205607476
"140";"IV2018120312000011";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"141";"IV2018120312000011";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,866666666666667;0,931034482758621
"142";"IV2018120312000019";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,1;0,410869565217391
"143";"IV2018120312000019";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"144";"IV2018120312000019";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0;0,333333333333333
"145";"IV2018120312000021";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,966666666666667;1,3758389261745
"146";"IV2018120312000021";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"147";"IV2018120312000021";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;-0,00477506911284242
"148";"IV2018120312000023";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,4;0,635643564356436
"149";"IV2018120312000023";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"150";"IV2018120312000023";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,5;-0,2
"151";"IV2018120312000024";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001016432323
"152";"IV2018120312000024";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"153";"IV2018120312000024";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,666666666666667;0,818181818181818
"154";"IV2018120312000029";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,5;0,701923076923077
"155";"IV2018120312000029";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"156";"IV2018120312000029";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,249624812406203;-0,142612174907116
"157";"IV2018120312000030";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902479338842975
"158";"IV2018120312000030";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"159";"IV2018120312000030";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,571428571428571;-0,401722314549026
"160";"IV2018120312000031";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";0;0,325842696629214
"161";"IV2018120312000031";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"162";"IV2018120312000031";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0195097548774387;0,277667486444043
"163";"IV2018120312000032";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,6;1,02298850574713
"164";"IV2018120312000032";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"165";"IV2018120312000032";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,349674837418709;-0,319193506153443
"166";"IV2019091112000002";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,6;-0,384615384615385
"167";"IV2019091112000002";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"168";"IV2019091112000002";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"169";"IV2019091112000009";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,333333333333333;0,739130434782609
"170";"IV2019091112000009";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"171";"IV2019091112000009";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"172";"IV2019091112000011";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,975;-0,954022988505747
"173";"IV2019091112000011";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"174";"IV2019091112000011";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"175";"IV2019091112000019";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,4;-0,095890410958904
"176";"IV2019091112000019";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"177";"IV2019091112000019";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,333333333333333;0,6
"178";"IV2019091112000021";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,2;0,0434782608695652
"179";"IV2019091112000021";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"180";"IV2019091112000021";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"181";"IV2019091112000023";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,4;-0,207547169811321
"182";"IV2019091112000023";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"183";"IV2019091112000023";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"184";"IV2019091112000027";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,142857142857143;0,44
"185";"IV2019091112000027";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"186";"IV2019091112000027";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,933333333333333;0,966101694915254
"187";"IV2019091112000039";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9995;-0,999000254172668
"188";"IV2019091112000039";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"189";"IV2019091112000039";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,193130460982224
"190";"IV2019091112000040";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,85;-0,721259842519685
"191";"IV2019091112000040";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"192";"IV2019091112000040";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,428571428571429;-0,286250939143501
"193";"IV2019091112000041";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,975;-0,950920245398773
"194";"IV2019091112000041";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"195";"IV2019091112000041";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;-0,00477506911284242
"196";"IV2019091112000042";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,5;-0,202702702702703
"197";"IV2019091112000042";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"198";"IV2019091112000042";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,833333333333333;0,91304347826087
"199";"IV2019091112000043";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,966666666666667;1,3758389261745
"200";"IV2019091112000043";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"201";"IV2019091112000043";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,833333333333333;0,91304347826087
"202";"IV2019091112000044";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,85;-0,721259842519685
"203";"IV2019091112000044";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"204";"IV2019091112000044";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,714285714285714;-0,556501287938179
"205";"IV2019091112000046";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001016432323
"206";"IV2019091112000046";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"207";"IV2019091112000046";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,166666666666667;0,473684210526316
"208";"IV2020092312000000";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,904109589041096
"209";"IV2020092312000000";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"210";"IV2020092312000000";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"211";"IV2020092312000002";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,8;-0,666666666666667
"212";"IV2020092312000002";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"213";"IV2020092312000002";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,31746183905583
"214";"IV2020092312000003";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,2;0,113924050632911
"215";"IV2020092312000003";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"216";"IV2020092312000003";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"217";"IV2020092312000004";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,999;-0,998001498875843
"218";"IV2020092312000004";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"219";"IV2020092312000004";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"220";"IV2020092312000009";"3260";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,166666666666667;0,3125
"221";"IV2020092312000009";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"222";"IV2020092312000009";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0;0,333333333333333
"223";"IV2020092312000013";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,975;-0,951048951048951
"224";"IV2020092312000013";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"225";"IV2020092312000013";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"226";"IV2020092312000014";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,85;-0,734177215189873
"227";"IV2020092312000014";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"228";"IV2020092312000014";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"229";"IV2020092312000015";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,905109489051095
"230";"IV2020092312000015";"3260";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"231";"IV2020092312000015";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";1;1
"232";"IV2020092312000016";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,571428571428571;-0,361702127659574
"233";"IV2020092312000016";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"234";"IV2020092312000016";"3260";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,428571428571429;-0,111111111111111
"235";"IV2020092312000017";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,6;-0,454545454545455
"236";"IV2020092312000017";"3260";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"237";"IV2020092312000017";"3260";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";1;1
"238";"IV2020092312000019";"3260";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,95;-0,902479338842975
